lookback,future,pos,val,temp,mse_Auto,mae_Auto,rmse_Auto,mape_Auto,mspe_Auto,rse_Auto,R2_Auto,mse_Inf,mae_Inf,rmse_Inf,mape_Inf,mspe_Inf,rse_Inf,R2_Inf,mse_Tra,mae_Tra,rmse_Tra,mape_Tra,mspe,rse,R2_Tra,mse_LSTM,mae_LSTM,rmse_LSTM,mape_LSTM,R2_LSTM,data_type
504,24,True,False,False,0.08899411,0.23206812,0.2983188,0.10087374,0.01687194,0.96501994,0.06459154,0.03376005,0.14267503,0.18373908,0.06230298,0.00639933,0.59437048,0.64552525,0.01858534,0.1079411,0.13632807,0.0473995,0.00360145,0.44100237,0.80400102,0.48327413,0.63731573,0.69517921,0.29768869,-4.04268979,original
504,96,True,False,False,0.14743578,0.31826261,0.38397369,0.14126898,0.02970743,1.26178372,-0.60382736,0.0687221,0.19635993,0.26214901,0.08729249,0.01385782,0.86145324,0.25401445,0.07186206,0.21463543,0.268071,0.09687795,0.0155265,0.88091362,0.21776987,0.66039605,0.76200596,0.81264756,0.35323572,-6.13834404,original
504,192,True,False,False,0.13753664,0.30573764,0.37085932,0.13615657,0.02829432,1.2364229,-0.55661782,0.23259653,0.40748277,0.48228264,0.18208444,0.04934562,1.60790145,-1.64844712,0.1618834,0.34427655,0.40234736,0.15655363,0.03552223,1.34140205,-0.82536484,0.8408512,0.87081415,0.91697939,0.40197091,-8.3799814,original
504,336,True,False,False,0.15375966,0.32526115,0.392122,0.14581122,0.03227009,1.32872379,-0.81906337,0.34557813,0.48265859,0.58785892,0.21980688,0.07688261,1.99198759,-3.18783702,0.34709817,0.52830505,0.58915037,0.24237964,0.07747333,1.99636364,-3.13046766,0.72884835,0.80562941,0.85372616,0.3732293,-7.39154204,original
504,720,True,False,False,0.16949598,0.3356871,0.41169891,0.15098213,0.03606939,1.44015944,-1.34441449,0.79972917,0.82026488,0.89427578,0.377969,0.18033779,3.12825608,-10.36603007,,,,,,,,1.26230485,1.08789415,1.12352341,0.50240877,-14.5136906,original
672,1,True,False,False,0.04415338,0.17634222,0.21012706,0.07957748,0.00934468,0.72173089,0.47910446,0.01256251,0.08856025,0.1120826,0.03942486,0.00256321,0.38497409,0.85179493,0.0021967,0.03868053,0.04686896,0.01693532,0.00041609,0.16098249,0.97408464,0.20609197,0.40961405,0.45397353,0.19377409,-1.43135145,original
672,12,True,False,False,0.03903938,0.16083492,0.19758385,0.0712485,0.00770873,0.68011874,0.53733431,0.02422707,0.1242719,0.15565047,0.05583151,0.00512897,0.53577662,0.71290035,0.01174546,0.08830819,0.10837648,0.03863053,0.00224183,0.37305111,0.86078488,0.02242222,0.12520413,0.14974052,0.05983212,0.73486621,original
672,24,True,False,False,0.05379312,0.18795811,0.23193344,0.08267803,0.01031866,0.79946047,0.3612064,0.03686494,0.15570728,0.19200245,0.07018893,0.00782638,0.66182071,0.56184158,0.02159548,0.12208577,0.146954,0.05437793,0.00436146,0.50654149,0.743165,0.51198808,0.66505909,0.71553342,0.3115181,-5.06905236,original
672,96,True,False,False,0.07382314,0.21942182,0.27170414,0.09921274,0.01604575,0.94495702,0.10602105,0.07928709,0.21612808,0.28157964,0.09833089,0.01728761,0.97930288,0.03479353,0.13061805,0.31494024,0.36141118,0.14428723,0.02867545,1.25694823,-0.58692089,0.74374393,0.81880233,0.86240589,0.38064956,-7.99602207,original
672,192,True,False,False,0.08979058,0.24765985,0.29965076,0.11217545,0.01950346,1.05241406,-0.11649872,0.3916657,0.55474269,0.62583202,0.25677389,0.09042089,2.19800663,-3.89848865,0.21713875,0.41157019,0.46598148,0.19016398,0.04899928,1.63659,-1.71027511,0.88055931,0.8972857,0.93838122,0.416264,-9.86225867,original
672,336,True,False,False,0.23170292,0.39353773,0.48135531,0.18136586,0.05247627,1.69942617,-1.95065396,0.81260914,0.81474018,0.90144837,0.37683812,0.18605912,3.18256569,-9.46914226,0.83793008,0.83879483,0.91538519,0.38829434,0.18854664,3.23177004,-9.71864264,0.82466357,0.86624363,0.90810989,0.40288435,-9.35110958,original
672,720,True,False,False,0.25476918,0.39624268,0.50474662,0.18116833,0.05596044,1.87747693,-3.28542011,0.79817849,0.83510542,0.89340836,0.38958958,0.18455745,3.32315946,-12.20713659,,,,,,,,0.24452185,0.42415128,0.49449151,0.20271878,-2.41268629,original
720,1,True,False,False,0.03474642,0.15088253,0.18640393,0.06650794,0.00662256,0.64767313,0.58051946,0.00940003,0.07494102,0.09695376,0.03374398,0.00198341,0.33687246,0.88651694,0.00184213,0.03404047,0.04292007,0.01467791,0.00033341,0.14912872,0.97776062,0.00231349,0.03879273,0.04809874,0.01803612,0.97211154,original
720,12,True,False,False,0.03477531,0.15724963,0.18648139,0.07030693,0.00716199,0.64893866,0.57893323,0.02825944,0.13767931,0.16810545,0.06215997,0.00600398,0.58499205,0.65773456,0.0102314,0.08067292,0.10115041,0.03540733,0.00194934,0.35199443,0.87602972,0.00575089,0.05824097,0.07583461,0.02678387,0.93041619,original
720,24,True,False,False,0.03809977,0.15748358,0.19519162,0.06976629,0.00748455,0.68071908,0.53611399,0.03819452,0.15766168,0.19543418,0.07147565,0.00822345,0.68156505,0.53512242,0.02467761,0.13159427,0.1570911,0.05874467,0.004972,0.54784578,0.6995548,0.52678437,0.67770494,0.72579913,0.31758726,-5.40415348,original
720,96,True,False,False,0.08897029,0.2453995,0.29827887,0.11213397,0.01989784,1.04957843,-0.10624213,0.08769172,0.22589627,0.29612789,0.10221543,0.01888408,1.04200959,-0.0924686,0.11579405,0.29526371,0.34028524,0.13529414,0.02556563,1.19738972,-0.43829419,0.77644947,0.83885029,0.8811637,0.39043347,-8.6268003,original
720,192,True,False,False,0.0818527,0.23733069,0.28609911,0.10788729,0.01799372,1.01406252,-0.03900115,0.2790142,0.47423282,0.52821797,0.22142833,0.06537181,1.87223947,-2.52731755,0.15117899,0.32976323,0.38881743,0.15262227,0.03429859,1.378142,-0.91913073,0.90739084,0.91343496,0.95257065,0.42422912,-10.43843476,original
720,336,True,False,False,0.17870618,0.34727034,0.42273656,0.1598343,0.04024544,1.51895475,-1.37731206,0.43175152,0.57144433,0.65707803,0.26852578,0.10237674,2.36097813,-4.78868462,,,,,,,,0.87943215,0.89809003,0.93778044,0.41794685,-10.35565468,original
720,720,True,False,False,0.15744753,0.31471953,0.39679658,0.14429294,0.03505939,1.50852942,-1.72000931,0.84216219,0.84972328,0.91769397,0.39762402,0.19584304,3.48886132,-13.13485192,,,,,,,,0.38621078,0.54745964,0.62145859,0.26083239,-4.58310899,original
6,1,True,False,True,0.00081018,0.01972442,0.02846361,0.00821182,0.00014298,0.05650681,0.99680698,0.00302108,0.04058144,0.05496434,0.01624257,0.00045923,0.10911687,0.98809351,0.00209134,0.03355012,0.04573122,0.01297805,0.00028674,0.09078699,0.99175772,0.00821274,0.07146617,0.09062414,0.0295617,0.96756802,original
6,12,True,False,True,0.00413905,0.04223951,0.06433548,0.01758425,0.00072984,0.12840541,0.98345909,0.00761212,0.06314792,0.08724746,0.02558552,0.00123377,0.17413479,0.96962452,0.00883139,0.07136744,0.09397546,0.02918419,0.00146714,0.18756302,0.96475414,0.01330631,0.0866018,0.11535299,0.03528769,0.94691665,original
6,24,True,False,True,0.00890001,0.06352323,0.09433988,0.02662595,0.0015798,0.1893667,0.96389089,0.01118847,0.07415783,0.10577556,0.03037971,0.00186882,0.21232134,0.95465293,0.01137182,0.07920094,0.10663874,0.03302952,0.00201653,0.214054,0.95392706,0.10846459,0.29058859,0.32933962,0.12815917,0.56254196,original
6,96,True,False,True,0.02968936,0.12339058,0.172306,0.05173704,0.00540197,0.3585481,0.86645333,0.0452863,0.1564084,0.21280578,0.06629287,0.00859222,0.44282326,0.79619797,0.03495125,0.14177193,0.18695255,0.05957238,0.00644505,0.38902581,0.84387193,0.54684619,0.68088987,0.7394905,0.30772866,-1.37825517,original
6,192,True,False,True,0.05528365,0.17536584,0.23512475,0.07424108,0.01037846,0.51036644,0.72043373,0.10545447,0.25481993,0.32473755,0.11051554,0.02134238,0.70488167,0.46784394,0.06491746,0.20191738,0.25478905,0.08672272,0.012703,0.55305016,0.67627169,0.73836884,0.79063663,0.85928391,0.35940881,-2.49856825,original
6,336,True,False,True,0.1107698,0.26184613,0.33282098,0.11198981,0.020949,0.76018786,0.34873747,0.24322405,0.41689572,0.4931775,0.18513227,0.05170388,1.12645411,-0.4064572,0.18884198,0.36086097,0.43455952,0.1590036,0.0389153,0.99256629,-0.10468603,0.60877303,0.71765504,0.78023909,0.32574397,-2.18853436,original
6,720,True,False,True,0.17539784,0.32798123,0.41880527,0.14069016,0.03287859,1.06299758,-0.59591038,0.47798523,0.57476896,0.69136477,0.25741842,0.10273519,1.75479889,-3.63731463,0.42920968,0.56443858,0.65514094,0.25235781,0.09224711,1.66285694,-2.96793468,0.79803805,0.83524094,0.89332975,0.37910322,-4.17764338,original
12,1,True,False,True,0.00094451,0.02253847,0.03073295,0.00937509,0.00016498,0.06137167,0.99623352,0.00254052,0.0364701,0.05040353,0.01456826,0.00039383,0.10065252,0.98986907,0.00258586,0.03761964,0.05085136,0.01453669,0.00035163,0.10154681,0.98968825,0.13051149,0.3099002,0.36126374,0.13297003,0.478729,original
12,12,True,False,True,0.00422715,0.04308646,0.06501655,0.01795439,0.00074609,0.13050406,0.98291872,0.00921204,0.07189282,0.09597938,0.02920013,0.00150148,0.19265398,0.9628321,0.00611131,0.05561224,0.07817487,0.02296362,0.001039,0.15691601,0.97531233,0.02475459,0.12993193,0.15733591,0.05685505,0.90014475,original
12,24,True,False,True,0.00839751,0.06081393,0.09163795,0.02541552,0.00147461,0.18501452,0.96553478,0.01323743,0.08285398,0.11505402,0.03411791,0.00223543,0.23229091,0.94575769,0.01207989,0.0830634,0.10990857,0.0345414,0.00211912,0.22190239,0.95053177,0.52218193,0.66219442,0.72262156,0.29831083,-1.13014352,original
12,96,True,False,True,0.02949465,0.12347507,0.17174006,0.05183031,0.00536839,0.35983616,0.8655387,0.03812063,0.14164333,0.19524506,0.06025273,0.00725872,0.40908477,0.82559373,0.03837705,0.14938006,0.19590062,0.06332801,0.00722598,0.4104583,0.8262375,0.70754391,0.77316769,0.84115629,0.35087037,-2.11824596,original
12,192,True,False,True,0.05378187,0.17330091,0.2319092,0.07336871,0.01006246,0.50640064,0.72519067,0.1028392,0.25267828,0.32068551,0.11002026,0.02103318,0.70025402,0.47572969,0.10223003,0.26018733,0.31973431,0.11389807,0.02106748,0.69817686,0.48828025,0.84005547,0.84182564,0.9165454,0.38323533,-3.02597828,original
12,336,True,False,True,0.09144729,0.23531991,0.30240253,0.10051979,0.01717677,0.69471234,0.4534261,0.2297627,0.38497677,0.4793357,0.16805601,0.04644993,1.10118282,-0.36413798,0.13563386,0.29958913,0.36828503,0.13045819,0.02678367,0.84606493,0.20503582,0.59496045,0.70571524,0.77133679,0.31845915,-2.15056404,original
12,720,True,False,True,0.19828442,0.3475866,0.44529137,0.15028514,0.03819871,1.13651133,-0.82364722,0.38388404,0.51196826,0.61958379,0.22757754,0.08064125,1.58135545,-2.60696873,0.3616637,0.5132556,0.60138482,0.22847249,0.07636013,1.53490651,-2.34184055,1.05419558,0.96276798,1.02674027,0.43843761,-5.90882885,original
24,1,True,False,True,0.01410897,0.03883149,0.1187812,0.01569414,0.00206621,0.23994699,0.94242544,0.00253483,0.03623318,0.05034713,0.01473411,0.00040617,0.10170499,0.98965609,0.00200346,0.03129563,0.04476004,0.01199974,0.00026862,0.09041867,0.99182446,0.18696228,0.3787292,0.43239135,0.16568193,0.23621198,original
24,12,True,False,True,0.00512329,0.04925564,0.07157718,0.0205646,0.00090931,0.14537175,0.9788116,0.00910347,0.07032133,0.09541211,0.02876746,0.00149466,0.19377998,0.96238832,0.00566284,0.05298449,0.07525188,0.02172362,0.00094821,0.15283497,0.9765801,0.03149734,0.14663358,0.17747491,0.06635226,0.86997769,original
24,24,True,False,True,0.00881976,0.06333261,0.09391357,0.02646646,0.00154682,0.1919032,0.96293558,0.01193318,0.07812018,0.1092391,0.0323781,0.00204698,0.22321944,0.9499243,0.01115618,0.07839449,0.10562281,0.03285826,0.0019927,0.21582991,0.95317087,0.53074296,0.66763104,0.72852108,0.30153866,-1.2169827,original
24,96,True,False,True,0.03104413,0.12813006,0.17619343,0.053782,0.00564689,0.37426099,0.85487812,0.03965493,0.14585131,0.19913544,0.06209679,0.00757292,0.42299324,0.81405044,0.04285376,0.15736924,0.20701151,0.06747534,0.00839658,0.43972313,0.80016494,0.6555349,0.74373896,0.8096511,0.33782471,-1.96652888,original
24,192,True,False,True,0.05468684,0.17601591,0.23385216,0.07456613,0.01019531,0.51672459,0.71496737,0.10847059,0.25610259,0.32934874,0.11076654,0.02150279,0.72773576,0.43469318,0.10655923,0.26053718,0.32643411,0.11324034,0.02162164,0.7212956,0.44616692,0.79426294,0.81863647,0.89121431,0.37292537,-2.89382124,original
24,336,True,False,True,0.09050241,0.23521292,0.30083618,0.1001594,0.01668393,0.69907212,0.4483318,0.34181851,0.49933872,0.58465248,0.21879092,0.06985654,1.35859406,-1.05392196,0.33095986,0.50435454,0.5752911,0.22176045,0.06766207,1.33684051,-0.96327551,0.79271238,0.82046635,0.89034397,0.37410929,-3.29016949,original
24,720,True,False,True,0.19804496,0.34772539,0.44502243,0.14950261,0.03731957,1.14840961,-0.84699095,0.26735738,0.42030585,0.51706612,0.1877034,0.05746303,1.33432317,-1.61618351,0.21805535,0.38820171,0.46696398,0.17266019,0.04629194,1.20503128,-1.04292496,1.02724364,0.95063233,1.01353028,0.433397,-5.86844729,original
48,1,True,False,True,0.00430154,0.04916339,0.06558611,0.02059642,0.00076045,0.13581784,0.98155352,0.00399272,0.04614932,0.06318797,0.0184145,0.00059876,0.1308517,0.98287783,0.00217136,0.03325387,0.04659789,0.01323726,0.00032585,0.09649643,0.99068844,0.18413771,0.3790108,0.42911271,0.16730661,0.20987395,original
48,12,True,False,True,0.00629302,0.0584525,0.07932854,0.02449332,0.0011234,0.16530886,0.97259272,0.01016511,0.07524164,0.10082215,0.03092265,0.00168938,0.21009837,0.95577287,0.00572866,0.05377822,0.07568791,0.02216637,0.00097469,0.15772235,0.97504563,0.00956998,0.07130326,0.09782626,0.02889363,0.95841928,original
48,24,True,False,True,0.01008389,0.07241368,0.10041855,0.03034795,0.00178802,0.21068165,0.95530981,0.01354615,0.08537494,0.11638793,0.03568966,0.00237492,0.24418597,0.94004838,0.01178892,0.08134239,0.10857677,0.03411147,0.00211919,0.2277979,0.9477826,0.3929334,0.57353869,0.626844,0.25949348,-0.7303256,original
48,96,True,False,True,0.03242866,0.13326064,0.18007958,0.05620619,0.00593003,0.39281732,0.84119276,0.04276056,0.15433997,0.20678626,0.06571367,0.00808773,0.451074,0.79015599,0.03746116,0.14723161,0.19354886,0.0625937,0.00712645,0.42219856,0.81655499,0.61886154,0.72161694,0.78667753,0.32856813,-1.94936142,original
48,192,True,False,True,0.0595663,0.18589653,0.24406208,0.079037,0.01118654,0.55202341,0.67692286,0.14772676,0.2997224,0.38435239,0.12946272,0.02906406,0.86933434,0.19732171,0.11008722,0.2602469,0.33179393,0.11350735,0.02221834,0.75045675,0.40176985,0.74399344,0.79285466,0.86255055,0.36162912,-2.81522522,original
48,336,True,False,True,0.09816114,0.24747168,0.31330678,0.10608072,0.01848584,0.74456137,0.37906669,0.21123962,0.37322384,0.45960811,0.16477409,0.0438282,1.09224081,-0.32679473,0.28953794,0.46529627,0.53808731,0.20293018,0.05720798,1.27874362,-0.78711824,0.78214833,0.81753233,0.8843915,0.37279829,-3.41761814,original
48,720,True,False,True,0.1902182,0.34320632,0.43614012,0.14875312,0.03685484,1.15013158,-0.82628301,0.58210599,0.661066,0.76295871,0.29653776,0.12501946,2.01197457,-4.7127873,0.4259207,0.5607636,0.65262598,0.24977998,0.09039576,1.72101963,-3.14618204,1.14633696,1.01093743,1.07067126,0.46018062,-6.97304206,original
72,1,True,False,True,0.00335604,0.04279557,0.05793133,0.01788381,0.00058336,0.12336322,0.98478152,0.00737142,0.06185932,0.08585695,0.02583408,0.00127215,0.18283008,0.96657316,0.0021702,0.03280164,0.04658535,0.01258888,0.00027991,0.09920226,0.99015891,0.1910074,0.38929649,0.43704394,0.17340988,0.13319368,original
72,12,True,False,True,0.00962056,0.0719883,0.09808446,0.03013493,0.00168765,0.21050194,0.9555685,0.0096909,0.07383945,0.09844236,0.03088301,0.00170939,0.21127005,0.95528189,0.00513394,0.05150679,0.07165154,0.02145774,0.00089544,0.15377347,0.97625011,0.00783921,0.06665373,0.08853929,0.02796367,0.96387869,original
72,24,True,False,True,0.01594252,0.09486056,0.12626368,0.04009484,0.00288735,0.27319822,0.92511032,0.01407601,0.08880588,0.11864235,0.03727487,0.00247284,0.25670788,0.93371165,0.01051496,0.07476706,0.10254248,0.03142843,0.00189961,0.2218724,0.95037695,0.45748052,0.61706175,0.67637306,0.28035841,-1.14182649,original
72,96,True,False,True,0.03247695,0.13356753,0.18021363,0.05648621,0.00595719,0.40300813,0.83380931,0.03738173,0.14557862,0.19334356,0.06154824,0.00673555,0.43237033,0.80871112,0.03715249,0.14466262,0.19274981,0.06144928,0.00706741,0.43104255,0.80887976,0.67961479,0.75693319,0.82438753,0.34549568,-2.40066438,original
72,192,True,False,True,0.06485298,0.19714943,0.25466248,0.08454946,0.01248765,0.58898526,0.63493578,0.13906267,0.29695603,0.37291107,0.12699355,0.02619634,0.86247146,0.22343623,0.08535051,0.23332843,0.29214811,0.10138328,0.01707613,0.67568225,0.52086414,0.76056086,0.8023808,0.87210141,0.36637843,-3.07263299,original
72,336,True,False,True,0.09856413,0.25084633,0.31394923,0.10759892,0.01854355,0.75879365,0.35715617,0.29023671,0.44583809,0.53873622,0.19292605,0.05648803,1.30208814,-0.86011335,0.18979706,0.36498722,0.43565705,0.16106765,0.03880727,1.052953,-0.21045726,0.69503172,0.7679693,0.83368562,0.3505437,-3.0897492,original
72,720,True,False,True,0.18762428,0.3428421,0.43315619,0.1487332,0.03650942,1.15696204,-0.79327645,0.4065786,0.53133541,0.63763517,0.23853318,0.08770359,1.70312631,-3.11903837,0.36524415,0.51794058,0.60435432,0.23215567,0.07852648,1.61423302,-2.58812909,1.14077406,1.00871574,1.06807025,0.45961675,-7.24144478,original
96,1,True,False,True,0.00539621,0.05386331,0.0734589,0.02267597,0.0009725,0.16154791,0.97390227,0.0088346,0.06983077,0.09399254,0.02950344,0.00160948,0.20670469,0.95727317,0.00175175,0.0323679,0.04185394,0.01301348,0.00026461,0.09204354,0.99152799,0.20125283,0.4031057,0.44861211,0.18117948,0.02667938,original
96,12,True,False,True,0.00939154,0.07146867,0.09690996,0.02993532,0.00167012,0.21408235,0.954111,0.01258962,0.08519834,0.11220348,0.03593927,0.0022736,0.24786703,0.93845858,0.00622376,0.05741664,0.07889079,0.02404568,0.00111061,0.17427646,0.96955089,0.01904821,0.11495414,0.13801525,0.05176993,0.90697179,original
96,24,True,False,True,0.01457259,0.08858135,0.12071699,0.03730927,0.00264053,0.26805127,0.92789575,0.01532548,0.09203751,0.12379613,0.03853912,0.00266902,0.27488852,0.92421686,0.01271932,0.08472826,0.11277997,0.03642816,0.00244425,0.25042719,0.93699206,0.45328253,0.61332351,0.6732626,0.27950292,-1.23562587,original
96,96,True,False,True,0.03916656,0.15122361,0.19790544,0.06472416,0.00747886,0.45178616,0.79259263,0.03993838,0.15289477,0.1998459,0.06467459,0.00715795,0.45621592,0.7883988,0.06073197,0.19177727,0.24643856,0.08281618,0.011968,0.56257945,0.67685974,0.64075285,0.7344479,0.8004704,0.33565198,-2.33922846,original
96,192,True,False,True,0.06565886,0.19923979,0.25623986,0.08559527,0.01254233,0.60474175,0.61774643,0.14792861,0.32472062,0.38461488,0.14381766,0.03129404,0.90771472,0.15621816,0.07742076,0.2249034,0.27824587,0.09846245,0.01585077,0.65667737,0.54986476,0.68390611,0.76020619,0.82698616,0.34759778,-2.80942644,original
96,336,True,False,True,0.10320783,0.25630662,0.32125974,0.10996303,0.01926777,0.79280561,0.29981848,0.33264446,0.49917018,0.57675338,0.22341546,0.07163661,1.42331338,-1.21222694,0.26106104,0.43850839,0.51094133,0.19590703,0.05554502,1.26090217,-0.7464298,0.77173339,0.81172538,0.87848358,0.3712093,-3.7218831,original
96,720,True,False,True,0.18703561,0.34249792,0.43247613,0.14918464,0.03698887,1.17861986,-0.86735602,0.4429253,0.56548655,0.66552633,0.25289935,0.09398842,1.81374764,-3.50051349,0.21449339,0.39064074,0.46313432,0.17491587,0.04658151,1.2621721,-1.11219417,0.78819093,0.82719859,0.88780117,0.37858011,-4.90231882,original
120,1,True,False,True,0.00962279,0.07174506,0.09809581,0.03052455,0.00179852,0.22014858,0.9515346,0.01246575,0.08715707,0.11165012,0.03675644,0.00221916,0.25056738,0.93721598,0.0016518,0.03095094,0.04064236,0.01242597,0.00025088,0.09121039,0.99168066,0.16402679,0.35800727,0.4050022,0.16042564,0.1737797,original
120,12,True,False,True,0.01415678,0.0865892,0.11898226,0.03667581,0.0025796,0.26813617,0.92800713,0.01291494,0.08728896,0.11364393,0.03647143,0.00222249,0.25610581,0.93434437,0.00619137,0.05806169,0.07868526,0.02439418,0.00110884,0.17732361,0.96848975,0.02425327,0.13031294,0.1557346,0.0594855,0.87683726,original
