model,lookback,future,pos,val,temp,mse_T,mse_L,mae_T,mae_L,rmse_T,rmse_L,mape_T,mape_L,R2_T,R2_L,mspe,rse
Transformer,672,1,TRUE,FALSE,FALSE,0.0021967,0.20609197,0.03868053,0.40961405,0.04686896,0.45397353,0.01693532,0.19377409,0.97408464,-1.43135145,0.00041609,0.16098249
Transformer,672,12,TRUE,FALSE,FALSE,0.01174546,0.02242222,0.08830819,0.12520413,0.10837648,0.14974052,0.03863053,0.05983212,0.86078488,0.73486621,0.00224183,0.37305111
Transformer,672,24,TRUE,FALSE,FALSE,0.02159548,0.51198808,0.12208577,0.66505909,0.146954,0.71553342,0.05437793,0.3115181,0.743165,-5.06905236,0.00436146,0.50654149
Transformer,672,96,TRUE,FALSE,FALSE,0.13061805,0.74374393,0.31494024,0.81880233,0.36141118,0.86240589,0.14428723,0.38064956,-0.58692089,-7.99602207,0.02867545,1.25694823
Transformer,672,192,TRUE,FALSE,FALSE,0.21713875,0.88055931,0.41157019,0.8972857,0.46598148,0.93838122,0.19016398,0.416264,-1.71027511,-9.86225867,0.04899928,1.63659
Transformer,672,336,TRUE,FALSE,FALSE,0.83793008,0.82466357,0.83879483,0.86624363,0.91538519,0.90810989,0.38829434,0.40288435,-9.71864264,-9.35110958,0.18854664,3.23177004
Transformer,720,1,TRUE,FALSE,FALSE,0.00184213,0.00231349,0.03404047,0.03879273,0.04292007,0.04809874,0.01467791,0.01803612,0.97776062,0.97211154,0.00033341,0.14912872
Transformer,720,12,TRUE,FALSE,FALSE,0.0102314,0.00575089,0.08067292,0.05824097,0.10115041,0.07583461,0.03540733,0.02678387,0.87602972,0.93041619,0.00194934,0.35199443
Transformer,720,24,TRUE,FALSE,FALSE,0.02467761,0.52678437,0.13159427,0.67770494,0.1570911,0.72579913,0.05874467,0.31758726,0.6995548,-5.40415348,0.004972,0.54784578
Transformer,720,96,TRUE,FALSE,FALSE,0.11579405,0.77644947,0.29526371,0.83885029,0.34028524,0.8811637,0.13529414,0.39043347,-0.43829419,-8.6268003,0.02556563,1.19738972
Transformer,720,192,TRUE,FALSE,FALSE,0.15117899,0.90739084,0.32976323,0.91343496,0.38881743,0.95257065,0.15262227,0.42422912,-0.91913073,-10.43843476,0.03429859,1.378142
Transformer,6,1,TRUE,FALSE,TRUE,0.00209134,0.00821274,0.03355012,0.07146617,0.04573122,0.09062414,0.01297805,0.0295617,0.99175772,0.96756802,0.00028674,0.09078699
Transformer,6,12,TRUE,FALSE,TRUE,0.00883139,0.01330631,0.07136744,0.0866018,0.09397546,0.11535299,0.02918419,0.03528769,0.96475414,0.94691665,0.00146714,0.18756302
Transformer,6,24,TRUE,FALSE,TRUE,0.01137182,0.10846459,0.07920094,0.29058859,0.10663874,0.32933962,0.03302952,0.12815917,0.95392706,0.56254196,0.00201653,0.214054
Transformer,6,96,TRUE,FALSE,TRUE,0.03495125,0.54684619,0.14177193,0.68088987,0.18695255,0.7394905,0.05957238,0.30772866,0.84387193,-1.37825517,0.00644505,0.38902581
Transformer,6,192,TRUE,FALSE,TRUE,0.06491746,0.73836884,0.20191738,0.79063663,0.25478905,0.85928391,0.08672272,0.35940881,0.67627169,-2.49856825,0.012703,0.55305016
Transformer,6,336,TRUE,FALSE,TRUE,0.18884198,0.60877303,0.36086097,0.71765504,0.43455952,0.78023909,0.1590036,0.32574397,-0.10468603,-2.18853436,0.0389153,0.99256629
Transformer,6,720,TRUE,FALSE,TRUE,0.42920968,0.79803805,0.56443858,0.83524094,0.65514094,0.89332975,0.25235781,0.37910322,-2.96793468,-4.17764338,0.09224711,1.66285694
Transformer,12,1,TRUE,FALSE,TRUE,0.00258586,0.13051149,0.03761964,0.3099002,0.05085136,0.36126374,0.01453669,0.13297003,0.98968825,0.478729,0.00035163,0.10154681
Transformer,12,12,TRUE,FALSE,TRUE,0.00611131,0.02475459,0.05561224,0.12993193,0.07817487,0.15733591,0.02296362,0.05685505,0.97531233,0.90014475,0.001039,0.15691601
Transformer,12,24,TRUE,FALSE,TRUE,0.01207989,0.52218193,0.0830634,0.66219442,0.10990857,0.72262156,0.0345414,0.29831083,0.95053177,-1.13014352,0.00211912,0.22190239
Transformer,12,96,TRUE,FALSE,TRUE,0.03837705,0.70754391,0.14938006,0.77316769,0.19590062,0.84115629,0.06332801,0.35087037,0.8262375,-2.11824596,0.00722598,0.4104583
Transformer,12,192,TRUE,FALSE,TRUE,0.10223003,0.84005547,0.26018733,0.84182564,0.31973431,0.9165454,0.11389807,0.38323533,0.48828025,-3.02597828,0.02106748,0.69817686
Transformer,12,336,TRUE,FALSE,TRUE,0.13563386,0.59496045,0.29958913,0.70571524,0.36828503,0.77133679,0.13045819,0.31845915,0.20503582,-2.15056404,0.02678367,0.84606493
Transformer,12,720,TRUE,FALSE,TRUE,0.3616637,1.05419558,0.5132556,0.96276798,0.60138482,1.02674027,0.22847249,0.43843761,-2.34184055,-5.90882885,0.07636013,1.53490651
Transformer,24,1,TRUE,FALSE,TRUE,0.00200346,0.18696228,0.03129563,0.3787292,0.04476004,0.43239135,0.01199974,0.16568193,0.99182446,0.23621198,0.00026862,0.09041867
Transformer,24,12,TRUE,FALSE,TRUE,0.00566284,0.03149734,0.05298449,0.14663358,0.07525188,0.17747491,0.02172362,0.06635226,0.9765801,0.86997769,0.00094821,0.15283497
Transformer,24,24,TRUE,FALSE,TRUE,0.01115618,0.53074296,0.07839449,0.66763104,0.10562281,0.72852108,0.03285826,0.30153866,0.95317087,-1.2169827,0.0019927,0.21582991
Transformer,24,96,TRUE,FALSE,TRUE,0.04285376,0.6555349,0.15736924,0.74373896,0.20701151,0.8096511,0.06747534,0.33782471,0.80016494,-1.96652888,0.00839658,0.43972313
Transformer,24,192,TRUE,FALSE,TRUE,0.10655923,0.79426294,0.26053718,0.81863647,0.32643411,0.89121431,0.11324034,0.37292537,0.44616692,-2.89382124,0.02162164,0.7212956
Transformer,24,336,TRUE,FALSE,TRUE,0.33095986,0.79271238,0.50435454,0.82046635,0.5752911,0.89034397,0.22176045,0.37410929,-0.96327551,-3.29016949,0.06766207,1.33684051
Transformer,24,720,TRUE,FALSE,TRUE,0.21805535,1.02724364,0.38820171,0.95063233,0.46696398,1.01353028,0.17266019,0.433397,-1.04292496,-5.86844729,0.04629194,1.20503128
Transformer,48,1,TRUE,FALSE,TRUE,0.00217136,0.18413771,0.03325387,0.3790108,0.04659789,0.42911271,0.01323726,0.16730661,0.99068844,0.20987395,0.00032585,0.09649643
Transformer,48,12,TRUE,FALSE,TRUE,0.00572866,0.00956998,0.05377822,0.07130326,0.07568791,0.09782626,0.02216637,0.02889363,0.97504563,0.95841928,0.00097469,0.15772235
Transformer,48,24,TRUE,FALSE,TRUE,0.01178892,0.3929334,0.08134239,0.57353869,0.10857677,0.626844,0.03411147,0.25949348,0.9477826,-0.7303256,0.00211919,0.2277979
Transformer,48,96,TRUE,FALSE,TRUE,0.03746116,0.61886154,0.14723161,0.72161694,0.19354886,0.78667753,0.0625937,0.32856813,0.81655499,-1.94936142,0.00712645,0.42219856
Transformer,48,192,TRUE,FALSE,TRUE,0.11008722,0.74399344,0.2602469,0.79285466,0.33179393,0.86255055,0.11350735,0.36162912,0.40176985,-2.81522522,0.02221834,0.75045675
Transformer,48,336,TRUE,FALSE,TRUE,0.28953794,0.78214833,0.46529627,0.81753233,0.53808731,0.8843915,0.20293018,0.37279829,-0.78711824,-3.41761814,0.05720798,1.27874362
Transformer,48,720,TRUE,FALSE,TRUE,0.4259207,1.14633696,0.5607636,1.01093743,0.65262598,1.07067126,0.24977998,0.46018062,-3.14618204,-6.97304206,0.09039576,1.72101963
Transformer,72,1,TRUE,FALSE,TRUE,0.0021702,0.1910074,0.03280164,0.38929649,0.04658535,0.43704394,0.01258888,0.17340988,0.99015891,0.13319368,0.00027991,0.09920226
Transformer,72,12,TRUE,FALSE,TRUE,0.00513394,0.00783921,0.05150679,0.06665373,0.07165154,0.08853929,0.02145774,0.02796367,0.97625011,0.96387869,0.00089544,0.15377347
Transformer,72,24,TRUE,FALSE,TRUE,0.01051496,0.45748052,0.07476706,0.61706175,0.10254248,0.67637306,0.03142843,0.28035841,0.95037695,-1.14182649,0.00189961,0.2218724
Transformer,72,96,TRUE,FALSE,TRUE,0.03715249,0.67961479,0.14466262,0.75693319,0.19274981,0.82438753,0.06144928,0.34549568,0.80887976,-2.40066438,0.00706741,0.43104255
Transformer,72,192,TRUE,FALSE,TRUE,0.08535051,0.76056086,0.23332843,0.8023808,0.29214811,0.87210141,0.10138328,0.36637843,0.52086414,-3.07263299,0.01707613,0.67568225
Transformer,72,336,TRUE,FALSE,TRUE,0.18979706,0.69503172,0.36498722,0.7679693,0.43565705,0.83368562,0.16106765,0.3505437,-0.21045726,-3.0897492,0.03880727,1.052953
Transformer,72,720,TRUE,FALSE,TRUE,0.36524415,1.14077406,0.51794058,1.00871574,0.60435432,1.06807025,0.23215567,0.45961675,-2.58812909,-7.24144478,0.07852648,1.61423302
Transformer,96,1,TRUE,FALSE,TRUE,0.00175175,0.20125283,0.0323679,0.4031057,0.04185394,0.44861211,0.01301348,0.18117948,0.99152799,0.02667938,0.00026461,0.09204354
Transformer,96,12,TRUE,FALSE,TRUE,0.00622376,0.01904821,0.05741664,0.11495414,0.07889079,0.13801525,0.02404568,0.05176993,0.96955089,0.90697179,0.00111061,0.17427646
Transformer,96,24,TRUE,FALSE,TRUE,0.01271932,0.45328253,0.08472826,0.61332351,0.11277997,0.6732626,0.03642816,0.27950292,0.93699206,-1.23562587,0.00244425,0.25042719
Transformer,96,96,TRUE,FALSE,TRUE,0.06073197,0.64075285,0.19177727,0.7344479,0.24643856,0.8004704,0.08281618,0.33565198,0.67685974,-2.33922846,0.011968,0.56257945
Transformer,96,192,TRUE,FALSE,TRUE,0.07742076,0.68390611,0.2249034,0.76020619,0.27824587,0.82698616,0.09846245,0.34759778,0.54986476,-2.80942644,0.01585077,0.65667737
Transformer,96,336,TRUE,FALSE,TRUE,0.26106104,0.77173339,0.43850839,0.81172538,0.51094133,0.87848358,0.19590703,0.3712093,-0.7464298,-3.7218831,0.05554502,1.26090217
Transformer,96,720,TRUE,FALSE,TRUE,0.21449339,0.78819093,0.39064074,0.82719859,0.46313432,0.88780117,0.17491587,0.37858011,-1.11219417,-4.90231882,0.04658151,1.2621721
Transformer,120,1,TRUE,FALSE,TRUE,0.0016518,0.16402679,0.03095094,0.35800727,0.04064236,0.4050022,0.01242597,0.16042564,0.99168066,0.1737797,0.00025088,0.09121039
Transformer,120,12,TRUE,FALSE,TRUE,0.00619137,0.02425327,0.05806169,0.13031294,0.07868526,0.1557346,0.02439418,0.0594855,0.96848975,0.87683726,0.00110884,0.17732361
Transformer,120,24,TRUE,FALSE,TRUE,0.01226676,0.4381433,0.08333329,0.60200577,0.11075539,0.66192394,0.03521517,0.2748855,0.93680813,-1.24663998,0.00222298,0.25083697
Transformer,120,96,TRUE,FALSE,TRUE,0.04629846,0.64724483,0.16507132,0.73896376,0.21517077,0.80451528,0.07084583,0.33812395,0.74564338,-2.49636155,0.00890789,0.49945474
Transformer,120,192,TRUE,FALSE,TRUE,0.10468275,0.71486429,0.25593609,0.77804694,0.32354712,0.84549647,0.11155885,0.35612121,0.36716172,-3.13250436,0.02106591,0.77636099
Transformer,120,336,TRUE,FALSE,TRUE,0.20093204,0.81790846,0.37586728,0.83934004,0.44825444,0.90438291,0.16620865,0.38376555,-0.40670029,-4.20195802,0.04110602,1.12915695
Transformer,120,720,TRUE,FALSE,TRUE,0.44381359,0.34324384,0.58092892,0.50705778,0.66619337,0.58587016,0.26306903,0.23560672,-3.58389698,-1.66040353,0.09804416,1.85088873
Transformer,144,1,TRUE,FALSE,TRUE,0.00141352,0.16809693,0.02858831,0.36425806,0.03759675,0.40999626,0.01168886,0.16429163,0.99259298,0.11915249,0.00022558,0.08606404
Transformer,144,12,TRUE,FALSE,TRUE,0.00609338,0.00754933,0.05752934,0.06544822,0.07806008,0.08688688,0.0241964,0.02753638,0.96769771,0.96006457,0.0010893,0.17952484
Transformer,144,24,TRUE,FALSE,TRUE,0.01046271,0.44835895,0.07550437,0.60954854,0.10228737,0.66959611,0.03201033,0.27897443,0.94392219,-1.39281339,0.00191022,0.23628174
Transformer,144,96,TRUE,FALSE,TRUE,0.07311534,0.67000567,0.21762259,0.75298008,0.2703985,0.81853874,0.09548644,0.34489985,0.58510418,-2.7538419,0.01486454,0.63959122
Transformer,144,192,TRUE,FALSE,TRUE,0.08891326,0.74405047,0.24093378,0.79565024,0.29818326,0.8625836,0.10540201,0.36438602,0.44399637,-3.4652783,0.01784695,0.72962242
Transformer,144,336,TRUE,FALSE,TRUE,0.26235652,0.76272655,0.44300917,0.810145,0.51220751,0.87334217,0.1960987,0.37090644,-0.89377585,-4.0486796,0.05370987,1.3177439
Transformer,144,720,TRUE,FALSE,TRUE,0.65435028,1.11357318,0.73238593,0.99504875,0.80891919,1.05525977,0.32757831,0.45485641,-5.8243949,-7.92708875,0.13897853,2.29015875
Transformer,168,1,TRUE,FALSE,TRUE,0.00106163,0.17798959,0.0242916,0.3764682,0.03258265,0.42188813,0.01018712,0.17070985,0.99423898,0.03354776,0.00018531,0.0759014
Transformer,168,12,TRUE,FALSE,TRUE,0.00645715,0.01021086,0.06153874,0.08127212,0.08035637,0.10104879,0.02608155,0.03552979,0.96472642,0.94425626,0.00116842,0.18772043
Transformer,168,24,TRUE,FALSE,TRUE,0.01448112,0.45402713,0.09402544,0.6139632,0.12033753,0.67381535,0.0401906,0.28140064,0.92015138,-1.4960704,0.00268552,0.28215203
Transformer,168,96,TRUE,FALSE,TRUE,0.04181513,0.68176205,0.15768951,0.76046587,0.20448747,0.82568884,0.06843551,0.34864001,0.75195587,-2.96175577,0.00830738,0.4928166
Transformer,168,192,TRUE,FALSE,TRUE,0.10982791,0.78928675,0.27264985,0.82111854,0.33140296,0.88841812,0.11954539,0.37628154,0.2883343,-3.920361,0.02210691,0.82700926
Transformer,168,336,TRUE,FALSE,TRUE,0.23454711,0.82629476,0.41449878,0.84805107,0.48430064,0.90900757,0.18352374,0.3880013,-0.76475663,-4.69983443,0.04805399,1.26714778
Transformer,168,720,TRUE,FALSE,TRUE,0.55173308,0.39224391,0.65926284,0.54838896,0.74278736,0.62629379,0.29438311,0.25559472,-4.86778319,-2.24928211,0.11692693,2.12429643
Transformer,192,1,TRUE,FALSE,TRUE,0.00094274,0.19239208,0.02260491,0.39297918,0.030704,0.43862521,0.00975419,0.1789271,0.99473076,-0.07533837,0.0001809,0.07258952
Transformer,192,12,TRUE,FALSE,TRUE,0.00655926,0.02204759,0.06105043,0.1234672,0.08098927,0.14848432,0.02579432,0.05664358,0.96296681,0.87571363,0.00117351,0.19224414
Transformer,192,24,TRUE,FALSE,TRUE,0.01035654,0.43718904,0.07401601,0.60063319,0.10176708,0.66120272,0.03149905,0.27577488,0.94075547,-1.48748666,0.00189025,0.24274343
Transformer,192,96,TRUE,FALSE,TRUE,0.04157821,0.69605102,0.15556711,0.76966667,0.20390737,0.83429672,0.06593204,0.35317187,0.74331637,-3.2011784,0.00762056,0.50095189
Transformer,192,192,TRUE,FALSE,TRUE,0.09107479,0.76661261,0.24405697,0.81110218,0.30178601,0.87556417,0.10690904,0.37189983,0.38575486,-3.96604148,0.01820265,0.7680831
Transformer,192,336,TRUE,FALSE,TRUE,0.24577399,0.77542478,0.42724466,0.82114074,0.49575597,0.88058207,0.18824013,0.37617216,-0.98260551,-4.58797007,0.04950332,1.32762384
Transformer,192,720,TRUE,FALSE,TRUE,0.35619181,0.4618486,0.51501006,0.60363904,0.59681809,0.67959444,0.23172894,0.28112891,-2.852867,-2.95233955,0.07693882,1.73863328
Transformer,336,1,TRUE,FALSE,TRUE,0.00283886,0.1654295,0.04236025,0.35959277,0.05328094,0.40673025,0.01729955,0.16662289,0.97976111,-0.17868986,0.00044721,0.14226344
Transformer,336,12,TRUE,FALSE,TRUE,0.00555237,0.00660671,0.05413063,0.06203812,0.07451424,0.08128167,0.02313915,0.02742824,0.95991008,0.95241399,0.0010155,0.20000871
Transformer,336,24,TRUE,FALSE,TRUE,0.01174361,0.4596226,0.08135096,0.61793973,0.10836791,0.67795472,0.03530783,0.28631817,0.91445976,-2.33592996,0.00224685,0.2919662
Transformer,336,96,TRUE,FALSE,TRUE,0.04281736,0.63697099,0.15687405,0.7402593,0.20692356,0.79810462,0.06874055,0.34134015,0.66770289,-3.84739624,0.00860349,0.57050061
Transformer,336,192,TRUE,FALSE,TRUE,0.1581893,0.84831467,0.33462828,0.86648466,0.39773017,0.92104,0.14808325,0.39784694,-0.40230009,-6.10379946,0.03221979,1.14970803
Transformer,336,336,TRUE,FALSE,TRUE,0.38673759,0.79667032,0.53443992,0.84387432,0.62188232,0.8925639,0.24177088,0.38738457,-2.9920249,-6.37711648,0.08402348,1.89230907
Transformer,336,720,TRUE,FALSE,TRUE,0.49783078,0.99139495,0.63575166,0.94448763,0.70557123,0.99568818,0.29047284,0.43535593,-5.02246106,-9.15605564,0.11100422,2.2581017
Transformer,504,1,TRUE,FALSE,TRUE,0.0019205,0.00138747,0.03305491,0.02823181,0.04382354,0.03724876,0.0137254,0.01247734,0.98054324,0.98598535,0.00031316,0.13948748
Transformer,504,12,TRUE,FALSE,TRUE,0.00669477,0.03265818,0.06119281,0.14981897,0.08182156,0.18071573,0.02659723,0.07144356,0.93078402,0.66481375,0.00126132,0.26251575
Transformer,504,24,TRUE,FALSE,TRUE,0.01858534,0.48327413,0.10794111,0.63731573,0.13632807,0.69517921,0.0473995,0.29768869,0.80400101,-4.04268979,0.00360145,0.44100237
Transformer,504,96,TRUE,FALSE,TRUE,0.07186487,0.66039605,0.21463881,0.76200596,0.26807624,0.81264756,0.09688107,0.35323572,0.21774218,-6.13834404,0.01552721,0.88093078
Transformer,504,192,TRUE,FALSE,TRUE,0.1618834,0.8408512,0.34427655,0.87081415,0.40234736,0.91697939,0.15655363,0.40197091,-0.82536495,-8.3799814,0.03552223,1.34140205
Transformer,504,336,TRUE,FALSE,TRUE,0.34709513,0.72884835,0.52830231,0.80562941,0.58914781,0.85372616,0.24237841,0.3732293,-3.13043366,-7.39154204,0.07747272,1.99635494
Transformer,672,1,TRUE,FALSE,TRUE,0.00220033,0.20609197,0.03872253,0.40961405,0.04690763,0.45397353,0.01695388,0.19377409,0.97404186,-1.43135145,0.00041679,0.16111529
Transformer,672,12,TRUE,FALSE,TRUE,0.01174545,0.02242222,0.08830811,0.12520413,0.10837641,0.14974052,0.03863049,0.05983212,0.86078506,0.73486621,0.00224183,0.37305087
Transformer,672,24,TRUE,FALSE,TRUE,0.02159549,0.51198808,0.1220858,0.66505909,0.14695404,0.71553342,0.05437795,0.3115181,0.74316488,-5.06905236,0.00436147,0.50654167
Transformer,672,96,TRUE,FALSE,TRUE,0.13061811,0.74374393,0.3149403,0.81880233,0.36141127,0.86240589,0.14428727,0.38064956,-0.58692123,-7.99602207,0.02867546,1.25694835
Transformer,672,192,TRUE,FALSE,TRUE,0.21713875,0.88055931,0.41157025,0.8972857,0.46598148,0.93838122,0.19016398,0.416264,-1.71027533,-9.86225867,0.0489993,1.63659
Transformer,672,336,TRUE,FALSE,TRUE,0.831276,0.82466357,0.83496922,0.86624363,0.9117434,0.90810989,0.3865478,0.40288435,-9.63443789,-9.35110958,0.1870805,3.21891236
Transformer,720,1,TRUE,FALSE,TRUE,0.00233818,0.00231349,0.0402315,0.03879273,0.04835476,0.04809874,0.01737424,0.01803612,0.971772,0.97211154,0.00042693,0.16801189
Transformer,720,12,TRUE,FALSE,TRUE,0.01023141,0.00575089,0.08067294,0.05824097,0.10115042,0.07583461,0.03540733,0.02678387,0.87602968,0.93041619,0.00194934,0.35199451
Transformer,720,24,TRUE,FALSE,TRUE,0.0246776,0.52678437,0.13159423,0.67770494,0.15709104,0.72579913,0.05874464,0.31758726,0.69955505,-5.40415348,0.00497199,0.54784554
Transformer,720,96,TRUE,FALSE,TRUE,0.11579406,0.77644947,0.29526374,0.83885029,0.34028527,0.8811637,0.13529415,0.39043347,-0.43829437,-8.6268003,0.02556564,1.19738972
Transformer,720,192,TRUE,FALSE,TRUE,0.15117893,0.90739084,0.32976317,0.91343496,0.38881734,0.95257065,0.15262227,0.42422912,-0.91913015,-10.43843476,0.03429858,1.37814164
Transformer,6,1,TRUE,TRUE,FALSE,0.0023446,0.00821274,0.03388718,0.07146617,0.04842102,0.09062414,0.0128268,0.0295617,0.99075963,0.96756802,0.00030186,0.09612686
Transformer,6,12,TRUE,TRUE,FALSE,0.00883137,0.01330631,0.07136733,0.0866018,0.09397535,0.11535299,0.02918414,0.03528769,0.96475423,0.94691665,0.00146714,0.18756279
Transformer,6,24,TRUE,TRUE,FALSE,0.01137179,0.10846459,0.07920079,0.29058859,0.1066386,0.32933962,0.03302946,0.12815917,0.95392719,0.56254196,0.00201652,0.21405371
Transformer,6,96,TRUE,TRUE,FALSE,0.03495126,0.54684619,0.14177193,0.68088987,0.18695256,0.7394905,0.05957239,0.30772866,0.84387192,-1.37825517,0.00644505,0.38902584
Transformer,6,192,TRUE,TRUE,FALSE,0.06491747,0.73836884,0.20191738,0.79063663,0.25478905,0.85928391,0.08672273,0.35940881,0.67627164,-2.49856825,0.01270301,0.55305016
Transformer,6,336,TRUE,TRUE,FALSE,0.18884191,0.60877303,0.36086088,0.71765504,0.43455943,0.78023909,0.15900356,0.32574397,-0.10468523,-2.18853436,0.03891528,0.99256605
Transformer,6,720,TRUE,TRUE,FALSE,0.42920959,0.79803805,0.56443852,0.83524094,0.65514088,0.89332975,0.25235778,0.37910322,-2.96793412,-4.17764338,0.09224711,1.6628567
Transformer,12,1,TRUE,TRUE,FALSE,0.00413699,0.13051149,0.04879189,0.3099002,0.06431945,0.36126374,0.01893389,0.13297003,0.98350273,0.478729,0.00056098,0.12844169
Transformer,12,12,TRUE,TRUE,FALSE,0.00611129,0.02475459,0.05561219,0.12993193,0.07817475,0.15733591,0.0229636,0.05685505,0.97531241,0.90014475,0.001039,0.15691577
Transformer,12,24,TRUE,TRUE,FALSE,0.01207987,0.52218193,0.08306326,0.66219442,0.10990845,0.72262156,0.03454135,0.29831083,0.95053188,-1.13014352,0.00211911,0.22190213
Transformer,12,96,TRUE,TRUE,FALSE,0.03837705,0.70754391,0.14938009,0.77316769,0.19590062,0.84115629,0.06332802,0.35087037,0.82623747,-2.11824596,0.00722599,0.4104583
Transformer,12,192,TRUE,TRUE,FALSE,0.10223002,0.84005547,0.26018733,0.84182564,0.31973431,0.9165454,0.11389805,0.38323533,0.48828029,-3.02597828,0.02106748,0.69817686
Transformer,12,336,TRUE,TRUE,FALSE,0.13563386,0.59496045,0.2995891,0.70571524,0.36828503,0.77133679,0.13045818,0.31845915,0.20503585,-2.15056404,0.02678367,0.84606493
Transformer,12,720,TRUE,TRUE,FALSE,0.36166367,1.05419558,0.5132556,0.96276798,0.60138482,1.02674027,0.22847249,0.43843761,-2.34184048,-5.90882885,0.07636013,1.53490651
Transformer,24,1,TRUE,TRUE,FALSE,0.00200938,0.18696228,0.03133102,0.3787292,0.04482615,0.43239135,0.01200984,0.16568193,0.9918003,0.23621198,0.0002692,0.0905522
Transformer,24,12,TRUE,TRUE,FALSE,0.00566276,0.03149734,0.05298379,0.14663358,0.07525131,0.17747491,0.02172333,0.06635226,0.97658045,0.86997769,0.00094819,0.15283383
Transformer,24,24,TRUE,TRUE,FALSE,0.0111562,0.53074296,0.07839457,0.66763104,0.1056229,0.72852108,0.0328583,0.30153866,0.9531708,-1.2169827,0.00199271,0.21583007
Transformer,24,96,TRUE,TRUE,FALSE,0.04285374,0.6555349,0.15736918,0.74373896,0.20701146,0.8096511,0.06747533,0.33782471,0.80016503,-1.96652888,0.00839657,0.43972301
Transformer,24,192,TRUE,TRUE,FALSE,0.10655917,0.79426294,0.26053712,0.81863647,0.32643402,0.89121431,0.11324032,0.37292537,0.4461672,-2.89382124,0.02162163,0.72129536
Transformer,24,336,TRUE,TRUE,FALSE,0.33095989,0.79271238,0.5043546,0.82046635,0.57529116,0.89034397,0.22176047,0.37410929,-0.96327574,-3.29016949,0.06766208,1.33684063
Transformer,24,720,TRUE,TRUE,FALSE,0.21805535,1.02724364,0.38820174,0.95063233,0.46696398,1.01353028,0.17266019,0.433397,-1.04292515,-5.86844729,0.04629194,1.20503128
Transformer,48,1,TRUE,TRUE,FALSE,0.0021674,0.18413771,0.03323119,0.3790108,0.04655533,0.42911271,0.01323048,0.16730661,0.99070544,0.20987395,0.00032532,0.09640829
Transformer,48,12,TRUE,TRUE,FALSE,0.00572876,0.00956998,0.05377898,0.07130326,0.07568861,0.09782626,0.02216669,0.02889363,0.97504517,0.95841928,0.00097471,0.1577238
